# потвір
# аналіза
# дук /n20.a
# погін /n21
# набір adv                                 # дуже рідке
# вишник /n20.a.p.<                          # :xp1 дама в картах (дуже рідко)
# добрами добро noun:p:v_oru
# комода
# плат /n20.a.p
# война /n10                                # переважно рос.
# стоїти /v1.cf :imperf                     # сто́їти
# где adv:pron:int:rel
заімпровізувати /v1.is0 :perf                   # rv_zna
заінавгурований /adj :adjp:pasv:perf
заінавгурування /n2n
заінавгурувати /v1.is0 :perf                    # rv_zna
заініційовувати /v1.cf.advp :imperf             # rv_zna:rv_oru
заініціований /adj :adjp:pasv:perf
заінкасувати /v1.is0 :perf                      # rv_zna
заінтабульований /adj :adjp:pasv:perf
заінтабулювати /v1.is0 :perf                    # rv_zna:rv_oru
заінтабулюватися /vr2 :perf                     # rv_oru
заінтересовання /n2n
заінтересування /n2n
заістнувати /v1 :perf
заїдня /n10
займити /v1 :perf                                 # rv_zna:rv_oru
займитися /vr1 :perf                              # rv_oru
закантика /n10.p1.ko.< :+m
заки conj:subord
заким conj:subord
закови /np3                             # кайдани
заковів закови noun:p:v_rod:ns
закоєний /adj :adjp:pasv:perf
закоїти /v1.is0 :perf                       # rv_zna
заколупити /v1 :perf
заколупнути /v1 :perf
законитися /vr1 :perf
законнороджений /adj
законодатний /adj
законюватися /vr1.cf.advp :imperf
законятися /vr2.cf.advp :imperf
закопотіти /v1 :perf
закоски /np2
закотвити /v1 :perf                             # rv_zna:rv_oru
закотвичений /adj :adjp:pasv:perf
закотвичити /v1 :perf                           # rv_zna:rv_oru
закотвичитися /vr1 :perf                        # rv_oru
закоштувати /v1 :perf                    # закоштува́ти
закрасувати /v1.is0 :perf
закритка /n10.p2
закукурічений /adj :adjp:pasv:perf
закукурічення /n2n
закукурічитися /vr1 :perf
закульбачений /adj
закупництво /n2n
закупницький /adj
закупно /n2n
закуштраний /adj
заледви adv
заледво adv
заложити /v1.is0.it1 :perf                  # rv_zna:rv_oru:rv_dav
заложний /adj
заломаний /adj :adjp:pasv:perf
заломати /v2.isNo :perf                         # rv_zna:rv_oru
заломатися /vr2 :perf                           # rv_oru
заломувати /v1.cf.advp :imperf                  # rv_zna:rv_oru
заломуватися /vr2 :perf                         # rv_oru
залубниці /np1
залубні /np3
зальопаний /adj
замандюритися /vr1 :perf p=3
заманячити /v1 :perf
заманячіти /v2 :perf
замарний /adj
замарно adv
заматерілий /adj
заматерілість /n30
заметільниця /n10.p1
замешкувати /v1.cf.advp :imperf
замир'я /n2n
замісто prep        # rv_rod
замісць prep                         # rv_rod:rv_inf
замісь adv
заміт /n20.p
замітити /v1.is0.it0 :perf                   # rv_zna
замітливий /adj
замічати /v2.cf.advp :imperf                   # rv_zna
замного adv
замняти verb:perf:inf                # lim
замнятися verb:rev:perf:inf          # lim
заморозник /n20.a.p
замуцкуватий /adj
замшовий /adj
заналізований /adj :adjp:pasv:perf
заналізування /n2n
занаряджати /v2.cf.advp :imperf                 # rv_zna:rv_oru
занаряджатися /vr2.cf.advp :imperf                 # rv_oru
занаряджений /adj :adjp:pasv:perf
занарядити /v1.is0 :perf                        # rv_zna:rv_oru
заневолення /n2n
занеже adv
занехати /v2.isNo :perf                         # rv_zna
заник /n20                              # занепад
занівечити /v1.is0 :perf                    # rv_zna:rv_oru
заніколитися /vr1 :perf p=3
занімити /v1 :perf                          # rv_zna
занятися verb:rev:inf:perf          # lim
заорка /n10
заосмотрений /adj :adjp:pasv:perf
заосмотрення /n2n
заосмотрити /v1.is0 :perf                       # rv_zna
заосмотритися /vr1 :perf
заосмотрювання /n2n
заосмотрювати /v1.cf.advp :imperf               # rv_zna
заосмотрюватися /vr2.cf.advp :imperf
заострений /adj :adjp:pasv:perf
заострення /n2n
заострити /v1.is0 :perf                         # rv_zna:rv_oru
заостритися /vr1 :perf
заострювати /v1.cf.advp :imperf                 # rv_zna:rv_oru
заострюватися /vr1.cf.advp :imperf              # rv_oru
запазушний /adj
запалок /n22.a.p
запацьканий /adj :adjp:pasv:perf
запацькати /v2.isNo :perf                       # rv_zna:rv_oru
запевне adv:insert
запевно adv
заперестання /n2n
заперестати /v3 :perf
запикнутися /vr1 :perf
запикуватися /vr1 :perf
запинити /v1 :perf                          # rv_zna:rv_oru
запинитися /vr1 :perf                       # rv_oru
запиняти /v2.cf.advp :imperf                # rv_zna:rv_oru
запинятися /vr2.cf.advp :imperf             # rv_zna:rv_oru
запізвати /v1 :perf                   # rv_zna:rv_oru
запізватися /vr1 :perf
запізнити /v1 :perf                     # rv_zna:rv_oru
запіти /v2 :perf                                # rv_oru
запіяти /v2 :perf
заплинути /v1 :perf
заплід /n21
заплоджувати /v1.cf.advp :imperf            # rv_zna
заплоджуватися /vr1.cf.advp :imperf
запобачливий /adj
заповіджений /adj
заповідження /n2n
заповіди /np2                   # оголошення про шлюб
заповідуваний /adj :adjp:pasv:imperf
заповідувати /v1.cf.advp :imperf                   # rv_oru
заповістити /v1 :perf                           # rv_zna:rv_dav
заповіститися /vr1 :perf
запозирливий /adj
запозирливо adv
запоїти /v1 :perf                           # rv_zna
запомин /n20
запоручитися /vr1 :perf
запоряджувати /v1.cf.advp :imperf           # rv_zna
запосідати /v2.cf.advp :imperf
запосісти /v3 :perf
запостити /v1.it1 :perf             # :xp2
запоювати /v1.cf.advp :imperf               # rv_zna
запражка /n10
запродання /n2n
запросний /adj
запрохання /n2n.p1
запукати /v2 :perf
запусканка /n10.p2
запусний /adj
запусто adv
зап'яток /n22.a.u.p
зарана adv
зараненько adv
зарані adv
зараній /adj
зарання /n2n
заранше adv
зарев /n20
зарібний /adj
зарібник /n20.a.p.<
зарівно adv:predic
зарід /n21
зарідливий /adj
зарідок /n22.p
зарінок /n22.p
зармутитися /vr1 :perf
зармуток /n22
заробковий /adj
зарожедний /adj
засатарити /v1 :perf
засвітло adv
заситарити /v1 :perf
заситити /v1 :perf                          # rv_zna:rv_oru
заслебезувати /v1 :perf
засмучати /v2 :perf                   # rv_zna:rv_oru
засмучатися /vr2 :perf                   # rv_oru
заснічування /n2n
заснічувати /v1.cf.advp :imperf             # rv_zna:rv_oru
заснічуватися /vr1.cf.advp :imperf          # rv_zna:rv_oru
засобок /n22
засов /n20.a.u.p
засовець /n22.a
засохляний /adj
заспіль adv
заспорити /v1 :perf
застав /n20
застайка /n10.p2
засталятися /vr2.cf.advp :imperf
застанова /n10.p1
застривати /v2 :perf
застрик /n20.a.p
застужати /v2.cf.advp :imperf
застум /n20
заступство /n2n
засуд /n20
засябрувати /v1 :perf
засяг /n20.p
засяти /v2 :perf                                # rv_oru
затанчити /v1 :perf
затахлувати /v1 :perf
затворити /v1 :perf                         # rv_zna
затворитися /vr1 :perf
затемно adv
затемперувати /v1.is0 :perf
затемрітися /vr2 :perf p=3
затин /n20
затишина /n10.p1
затишитися /vr1 :perf
затіснення /n2n
затіснювати /v1.cf.advp :imperf                 # rv_zna:rv_oru
затіснюватися /vr2.cf.advp :imperf              # rv_zna:rv_oru
затовмистий /adj
затого adv
заторкати /v2.cf.advp :imperf                     # rv_zna:rv_oru
заторкатися /vr2.cf.advp :imperf                    # rv_oru
заторкнений /adj :adjp:pasv:perf
заторкнення /n2n
заторкотіти /v1 :perf
заторкуваний /adj :adjp:pasv:imperf
заторкування /n2n
заторкувати /v1.cf.advp :imperf                 # rv_zna:rv_oru
заторкуватися /vr2.cf.advp :imperf              # rv_oru
затрасканий /adj :adjp:pasv:perf
затраскати /v2.isNo :perf                       # rv_zna:rv_oru
затраскатися /vr2 :perf                         # rv_oru
затраскувати /v1.cf.advp :imperf                # rv_zna:rv_oru
затраскуватися /vr1.cf.advp :imperf             # rv_oru
затраснути /v1 :perf
затраснутий /adj :adjp:pasv:perf
затраснутися /vr1 :perf
затривоження /n2n
затрімати /v2 :perf                         # rv_zna:rv_oru
затріматися /vr2 :perf                      # rv_oru
затроєний /adj :adjp:pasv:perf
затроїти /v1.is0 :perf                          # rv_zna:rv_oru
затроїтися /vr1 :perf
затроювати /v1.cf.advp :imperf                                      # rv_zna:rv_oru:rv_dav
затроюджений /adj :adjp:pasv:perf
затроюдити /v1.is0 :perf
затруднюватися /vr1.cf :imperf                  # rv_oru
затрудняти /v2.cf.advp :imperf                  # rv_zna:rv_oru
затульщина /n10
затьор /n20.p.ke
затяжець /n22.a.p.<
затяжілий /adj
заужати /v2 :perf                           # rv_zna:rv_oru
зафактований /adj :adjp:pasv:perf
зафактувати /v1.is0 :perf                   # rv_zna:rv_oru
зафрасований /adj :adjp:pasv:perf
захакатися /vr2 :perf
захапування /n2n
захапувати /v1.cf.advp :imperf                  # rv_zna:rv_oru
захаяти /v1 :perf                           # rv_zna
захвабрувати /v1 :perf
захватаний /adj :adjp:pasv:imperf
захватати /v2 :perf
захвататися /vr2 :perf
захвощатися /vr2 :perf
захихотатися /vr2 :perf
захланник /n20.a.p.<
захлипатися /vr2 :perf
захлющитися /vr2 :perf p=3
захмуритися /vr1 :perf
захов /n20.p
захожати /v2.cf.advp :imperf
захожувати /v1.cf :imperf
захожуватися /vr1.cf :imperf
захолітатися /vr2 :perf
захорілий /adj :adjp:actv:perf
захоріти /v2 :perf
захорування /n2n.p1
захорувати /v1 :perf
захорюваність /n30
захорювання /n2n
захрокати /v2 :perf                         # rv_oru
захцянка /n10.p2
зацепеніння /n2n
зацепеніти /v2 :perf
зацний /adj
зацофаний /adj :adjp:pasv:perf
зацофаність /n30
зачеркувати /v1.cf.advp :imperf                   # rv_zna:rv_oru:rv_dav
зачесно adv
зачим adv
зачілябити /v1 :perf p=3
зачім adv
зачіпенька /n10
зачувати /v2.cf :imperf
зачуватися /vr2.cf :imperf
зачудуваний /adj :adjp:pasv:imperf
зашамотати /v1 :perf                            # rv_zna:rv_oru:rv_dav
зашамотатися /vr2 :perf
зашанувати /v1 :perf                   # rv_zna
зашахований /adj :adjp:pasv:perf
зашахувати /v1.is0 :perf                        # rv_zna
зашилити /v1 :perf
зашклений /adj :adjp:pasv:perf
зашклити /v1.is0 :perf                          # rv_zna:rv_oru
зашкопиртати /v2 :perf
зашкопиртатися /vr2 :perf
зашлюбити /v1.is0 :perf                   # rv_zna
зашмалений /adj :adjp:pasv:perf
зашпувати /v1.cf.advp :imperf
зашукати /v2 :perf                              # rv_zna
зашукатися /vr2 :perf
зашураний /adj :adjp:pasv:perf
защільний /adj
защільно adv
защіпити /v1.is0 :perf                          # rv_zna:rv_oru
защіпитися /vr1 :perf                           # rv_oru
защіплений /adj :adjp:pasv:perf
защіплення /n2n
защіплювальний /adj
защіплюваний /adj :adjp:pasv:imperf
защіплювання /n2n
защіплювати /v1.cf.advp :imperf                 # rv_zna:rv_oru
защіплюватися /vr1.cf.advp :imperf              # rv_zna:rv_oru
заюрити /v1 :perf
заяринитися /vr1 :perf p=3
заяць noun:anim:m:v_naz           # lim
заячик /n20.a.p.<>
збагнітувати /v1 :perf
збан /n20.a.p
збанка /n10.p2
збармувати /v1 :perf            # rv_zna:rv_oru:rv_dav
збитень /n22
збігці /np2.<
збірковий /adj
збоєцький /adj
збожевільніти /v2 :perf
збомбардувати /v1.is0 :perf                   # rv_zna:rv_oru
зборчий /n2adj1.p.<
збоятися /vr1 :perf                   # rv_rod
зброєння /n2n
збурмати /v2 :perf
зварйований /adj :adjp:actv:perf
зведениця /n10.p1.<
зверх зверх adv
зверх зверх prep                     # rv_rod
зверцадло /n2n.p1
звинений /adj :adjp:pasv:perf
звинити /v1.it1 :perf                   # rv_dav:rv_oru
звинний /adj
звинутий /adj :adjp:pasv:perf
звичити /v1.is0 :perf
звичитися /vr1 :perf
звідколи adv:pron:int:rel
звідома adv
звідомити /v1 :perf                                         # rv_zna:rv_dav
звідтам adv
звідци adv
звіздар /n24.a.p.ku.<
звіздатий /adj
звіздовий /adj
звіздочолий /adj
звіздяненький /adj
звіздяний /adj
звіздянський /adj
звір /n21.p.ke                        # :xp2 яр
звіри звір noun:anim:p:v_naz
звістний /adj.adv
звістувати /v1.is0.cf.advp :imperf:perf                   # rv_zna:rv_oru:rv_dav
звітодавець /n22.a.p.<
звічний /adj
звладати /v2 :perf
зводжений /adj
звоження /n2n
звонпити /v1 :perf
звонтпити /v1 :perf
зворотник /n20.a.p
звощик /n20.a.p.<
звязати /v1 :perf                   # rv_zna:rv_oru:rv_dav
зв'язь /n32
згиблий /adj
згінник /n20.a.p.<
згірдливий /adj
згірдливість /n30
згірдливо adv
згламати /v2 :perf          # rv_zna:rv_oru:rv_dav
зглибока adv
зглобити /v1.is0 :perf          # rv_zna:rv_oru:rv_dav
зглядно adv
зглядом adv
згодяний /adj
згола adv
згрізний /adj
згрізність /n30
згрізнутися /vr1 :perf
згрошити /v1 :perf
згук /n20.p
згусуватися /vr1 :perf
згучатися /vr1 :perf
зґарда /n10.p1
здалеки adv
здання /n2n.p1
здихавичитися /vr1.it0 :perf
здійманий /adj
здіймити /v1 :perf                   # rv_zna:rv_oru
здобича noun:f:v_naz        # lim
здобіль adv
здогадувати /v1.advp :imperf                      # rv_zna
здогонити /v1 :perf
здоймити /v1 :perf                                      # rv_zna:rv_rod:rv_dav
здолу adv
здоровля /n2n
здоровлячко /n2n
здрабисувати /v1.is0 :perf
здравіє /n2n
здрадливий /adj
здріжати /v1.it1 :perf
здрінка /n10.p2
здругобіч adv
здря adv
здрянка /n10.p2
здумілий /adj
зело /n2n.p1
зело adv
земець /n22.a.p.<
землевпорядковання /n2n
земнорожденний /adj
зем'яний /adj
зеріпати /v2 :perf
з'єдник /n20.a.p.<
з'єдночення /n2n.p1
з'єдночити /v1 :perf                   # rv_zna:rv_oru
зимарка /n10.p2
зимарковий /adj
зиськати /v2 :imperf
зичнути /v1 :perf
зідхання /n2n.p1
зідхати /v2.cf.advp :imperf
зідхач /n20.a.p.<
зідхачка /n10.p2.<
зідхнути /v1 :perf                          # rv_oru
зізнати /v2 :perf
зіма /n10
зіпсути /v2.isTo :perf                   # rv_zna:rv_oru:rv_dav
зіпсутися /vr2 :perf
зірний /adj
зірно adv:predic
зіставатися /vr1.cf.advp :imperf
зістати /v1 :perf
зістатися /vr3 :perf
зіхати /v2.cf.advp :imperf
зіхати /v2 :imperf
зішестя /n2n
з'їдливий /adj
з'їжа /n10
златий /adj
злато /n2n
злишній /adj
злісний /n2adj1.p.<                       # лісник
зложений /adj :adjp:pasv:perf
зложення /n2n
зложити /v1.is0.it1 :perf                                     # rv_zna:rv_oru:rv_dav
зложитися /vr1.it1 :perf:coll                                 # rv_oru
зложище /n2n.p1
зломання /n2n
зломати /v2.isNo :perf       # rv_zna:rv_oru:rv_dav
злотник /n20.a.p.<
злотоглав /n20
злочестя /n2n
злуда /n10.p1
злудний /adj
зляку adv
змаг /n20
змасакрований /adj :adjp:pasv:perf
з-межи prep             # rv_rod
змервлений /adj :adjp:pasv:perf
змирятися /vr2.cf.advp :imperf
змисл /n20.p
змисловий /adj
змисловість /n30
змисний /adj
змисно adv
змішторг /n20.p.zi
змора /n10
знагодитися /vr1 :perf
знадвірний /adj
знадоба /n10
знакомець /n22.a.p.<
знам'я /n2n
знарошне adv
знасилувати /v1.isNo :perf                   # rv_zna:rv_oru
знатник /n20.a.p.<
знахорський /adj
знахур /n20.a.p.ke.<
знахурка /n10.p2.<
знахурський /adj
значковий /n2adj1.p.<                     # ад'ютант
знебути /v1 :perf
знезнавки adv
знеобачка adv
знетямки adv
знехочу adv
знижати /v2.cf.advp :imperf                 # rv_zna
знижатися /vr2.cf.advp :imperf
знимка /n10.p2
знимкування /n2n
знимкувати /v1.cf.advp :imperf                   # rv_zna:rv_oru
знимкуватися /vr1.cf.advp :imperf                   # rv_oru
знимок /n22.a.p
зновика adv
зобабіч adv
зобиджати /v2.cf.advp.shrt :imperf                             # rv_zna:rv_oru
зобиджений /adj :adjp:pasv:perf
зобидити /v1 :perf                                            # rv_zna:rv_oru:rv_dav
зобидитися /vr1 :perf                                         # rv_oru
зобидчиця /n10.p1.<
зобижати /v2.cf.advp :imperf                   # rv_zna:rv_oru
зобувати /v1.cf.advp :imperf
зогнивати /v2.cf.advp.shrt :imperf
зогнути /v1.isTo :perf                      # rv_zna:rv_oru:rv_dav
зогнутися /vr1 :perf                        # rv_oru
зогрівальний /adj
зогрішити /v1 :perf                                         # rv_oru
золотопогонник /n20.a.p.<
зопсований /adj :adjp:pasv:perf
зопсованість /n30
зопсувати /v1.is0 :perf                   # rv_zna:rv_oru
зопсуватися /vr1 :perf
зопсутий /adj
зопсуття /n2n
зорудувати /v1 :perf
зоставити /v1.is0.it0 :perf                   # rv_zna:rv_oru:rv_dav
зоставляти /v2.cf.advp :imperf                # rv_inf:rv_zna:rv_oru:rv_dav
зостати /v3 :perf
з-позаду з-позаду adv
зпосеред prep                               # rv_rod
зрабований /adj :adjp:pasv:perf
зрадувати /v1 :perf                   # rv_zna:rv_oru
зрадуватися /vr1 :perf                # rv_dav
зрадця /n10.piv.<m
зразець /n22.a.p
зрахувати /v1 :perf
зрезигнувати /v1 :perf
зсилати /v2.cf.advp :imperf                   # rv_zna
зсилатися /vr2.cf.advp :imperf
зсутеніти /v2 :perf p=3
з-так adv
зувсім adv
зударитися /vr1 :perf                                         # rv_oru
зукоса adv
зумисно adv
зупа /n10.p1
зух /n20.a.p.<
зцілювач /n20.a.p.<
з'явисько /n2n.p1
з'являти /v2.cf.advp :imperf                 # rv_zna:rv_oru:rv_dav
интерпеляція /n10
инчий /adj :pron:def
иньший /adj :pron:def
ізбоку adv
ізвідки adv:pron:int:rel
ізвідтам adv
ізвір /n21.p
ізгадатися /vr2 :perf p=4
іздалеку adv
ізійти /v4 :perf                                               # rv_oru:rv_dav
із'їсти /v4.is3 :perf                   # rv_zna:rv_oru
ізлизати /v1.isNo :perf                   # rv_zna:rv_oru
ізлизнути /v1 :perf
ізмалку adv
ізмарагд /n20.p
ізнадвору adv
ізняти /v1.isTo :perf                   # rv_zna:rv_oru
із-поза prep                        # rv_rod
ізраеліт /n20.a.p.<
ізраельський /adj
ізразу adv
ізробити /v1.is0 :perf                                         # rv_zna:rv_oru
ізсохнути /v3 :perf
ізсохнутися /vr3 :perf
ізсунутися /vr1 :perf
із'явитися /vr1.it1 :perf                                      # rv_oru:rv_dav
ік prep                                             # rv_dav
ік adv
іміти /v2.cf :imperf                        # rv_zna
імпет /n20
ім'янини /np1
іначе adv
іно adv|conj:subord
іновірка /n10.p2.ko.<
інструменталь /n20.a.p
інтересант /n20.a.p.<
інтересантка /n10.p2.<
інфлуенца /n10
ірвати /v1.cf :imperf                           # rv_zna:rv_oru
ірвонути /v1 :perf                              # rv_zna:rv_oru
ірій /n20
ірійський /adj
ісповідниця /n10.p1.<
ісповідувати /v1.cf.advp :imperf                   # rv_zna:rv_oru:rv_dav
ісправник /n20.a.p.<
істнування /n2n
істнувати /v1.cf.advp :imperf
істнуючий /adj :adjp:actv:imperf
істукан /n20.a.p.<
ісходити /v1.it0.cf.advp :imperf                               # rv_oru
їдак /n20.a.p.<
їден /numr ^adj :pron:dem:ind
їдження /n2n
їдіння /n2n
їдуха /n10.p1.ko.< :+m
їдючий /adj
їмость /n32.p.<
їмосць /n32.<
їство /n2n
їстівець /n22.a
їхання /n2n
йменини /np1
йменинник /n20.a.p.<
йменинниця /n10.p1.ko.<
йменований /adj :adjp:pasv:imperf
йно adv|conj:subord
йогомосць /n32.<
йото part
кабаковий /adj
кабза /n10.p1
кавалєр /n20.a.p.ke.<
кавалєрка /n10.p2.<
кавалір /n20.a.p.ke.<
кав'яр /n20.ke
кагальний /adj
казань /n32
казнодій /n20.a.p.<
кайстра /n10
калабалик /n20
каламайковий /adj
каламар /n24.a.p.ku.<                  # :xp1 дрібний канцелярист; писака
каламар /n24.a.p.ku                   # :xp2 чорнильниця
каламарчик /n20.a.p 
каламут /n20.a.p.<
калі noun:n:nv:np
кально adv:predic
камергерський /adj
камза /n10
кандьор /n20.p.ke
кантоніст /n20.a.p.<
канцелюга /n10.p1.ko.< :+m
капельмайстер /n20.a.p.ke.<
капелюшня /n10.p2
капелянство /n2n
каптанник /n20.a.p.<
каптування /n2n
каптувати /v1.cf.advp :imperf
капцаніти /v2.cf.advp :imperf
карабінерний /adj
карачеї /np2.<
карбівничий /n2adj1.p.<
кардіоскоп /n20.a.p
каригідний /adj
картацький /adj
касарня /n10.p2
касієрка /n10.p2.ko.<
кастелянка /n10.p2.ko.<
катастрофальний /adj
катеринщик /n20.a.p.<
катехізм /n20
катихит /n20.a.p.<
катівницький /adj
катмає noninfl:predic
каянник /n20.a.p.<
квадранс /n20
квартальний /n2adj1.p.<
квасець /n22.a
кватирувати /v1.cf.advp :imperf
кватируватися /vr1.cf.advp :imperf
кватиря /n10
квестія /n10
квитатися /vr1.cf.advp :imperf
квітущий /adj
ке intj:predic
келех /n20.a.p
келехоподібний /adj
келешок /n22.a.p
келіх /n20.a.p
кервавий /adj
керниця /n10.p1
керовник /n20.a.p.<
керовництво /n2n.p1
керовничий /adj
керовнік /n20.a.p.<
кете intj:predic
кикіть /n20.a.p /n22.a.p
киндя /n10.p2.piv
кип'ячка /n10
киратовий /adj
кирея /n10.p1
кирниця /n10.p1
кишло /n2n
кільканацять /numr
кілько numr:p:v_naz/v_zna
кількоро adv
кінник /n20.a.p.<
кінниця /n10.p1
кітловина /n10.p1
кладь /n32
кланцатий /adj
клапоухий /adj
клейно /n2n
клиша /n10.ko.< :+m
клюб /n20.p
клюкастий /adj
клюшниця /n10.p1.<
клякати /v2 :imperf
клячати /v1.cf :imperf
кмет /n20.a.p.<
кметь /n20.a.p.<
князький /adj
коби conj:subord
ковбиця /n10.p1
ковбота /n10.p1
ковбур /n20.a.p.ke
коверта /n10.p1
коворот /n20.p
ковтьоба /n10.p1
когут /n20.a.p.<>
когутячий /adj
кожа /n10
кождий /adj :pron:gen
кожночасний /adj
козинячий /adj
козолуп /n20.a.p.<
кокетерія /n10
кокошний /adj
колгоспівський /adj
колесниця /n10.p1
колет /n20.a.p.@
колій /n20.a.p.<
колодій /n20.a.p.<                        # xp0 колісник
колосатий /adj
кольба /n10.p1
кольонізація /n10
кольпортер /n20.a.p.ke.<
коляса /n10.p1
командант /n20.a.p.<
комбід /n20.p
комбідівець /n22.a.p.<
коменда /n10
комишник /n20.a.p.<
коміть adv
коміція /n10.p1
компромісово adv
компромітувати /v1.cf.advp :imperf                   # rv_zna:rv_oru
компут /n20.p
комсотні noun:m:nv:anim                     # командир сотні
конґруа /n10
кондуїтовий /adj
конзуль /n20.a.p.<
консеквенція /n10.p1
консерватист /n20.a.p.<
консерватистка /n10.p2.ko.<
консуляр /n20.a.p.ke.<
консумція /n10
контерфект /n20.a.p                     # портрет
конфітура /n10.p1
конфузія /n10
концентрак /n20.p
копитал /n20.p
копитан /n20.a.p.<
копітько /n20.p.<
коповик /n20.a.p
кораблеплавець /n22.a.p.<
корзно /n2n
користання /n2n
корогов корогов noun:f:v_naz/v_zna    # lim
коромола /n10
коромольний /adj
коромольник /n20.a.p.<
кортовий /adj
корчівник /n20.a.p
коршма /n10
косак /n20.a.p
костер /n22.a.p
котвиця /n10
которий /adj.long :pron:int:rel
кохля /n10
кохта /n10.p1
кохтина /n10
кохточка /n10.p2
коц /n20.a.p
коцур /n20.a.p.<>
кочовник /n20.a.p.<
кошаниця /n10
кошовка /n10.p2
кошуля /n10
кравчий /n2adj1.p.<
крайно adv
крайчий /n2adj1.p.<
крак /n20.a.p.ke.<>                   # :xp1 ворон
крак /n20.a.p                         # :xp2 кущ
красовиця /n10.p1.<
красуля /n10.p1.ko.<
красше adv:compc
кревняк /n20.a.p.<
кревнячка /n10.p2.<
кремпування /n2n
кремпуватися /vr1.cf.advp :imperf
крехкати /v2.cf.advp /v1 :imperf
крижацький /adj
крийма adv
крилошан /n20.a.p.<
кримінальський /adj
крин /n20
крисаня /n10.p1
кричучи advp:imperf
криша /n10.p1
крівавий /adj
кріпак /n20.a.p                       # :xp2 тютюн
кріпость /n32.p
кріс /n20.a.u.p.@
кровать /n32.p
кровію кров noun:inanim:f:v_oru
кровожеря /n10.p1.ko.< :+m
кросенце /n2n
кротість /n30
кружляк /n20.a.p                            # корабель
кружляка /n10.p1.ko.< :+m
крючок /n22.a.p
куафер /n20.a.p.ke.<
куафюра /n10.p1
кукібливий /adj
кукібний /adj
кулелійка /n10.p2
кульбака /n10.p1
кумедія /n10.p1
кумпель /n20.a.p.<
куншт /n20.a.p
купля /n10
кургузий /adj
куриця /n10.p1.<
кутас /n20.a.p
кутуляти /v2.cf.advp :imperf
куфер /n22.a.ke
кухва /n10.p2
лабаз /n20.p
лабза /n10.p1.ko.< :+m
лавиця /n10.p1
лавничий /adj
лаганець /n22.a.p
ладунка /n10.p2
лайдацтво /n2n
лампонос /n20.a.p.<
ландрагон /n20.a.p.<
ланцух /n20.a.p
лапоть /n22.a.p
латинник /n20.a.p.<
латунник /n20.a.p.<
лахавий /adj
левар /n24.a.ku.<
легкома adv
леговище /n2n.p1
ледаякий /adj
леда-який /adj :pron:ind
ледви adv
ледві adv
ледво adv
ледяний /adj
лежалий /adj
лезво /n2n.p1
лейбик /n20.a.p
леквар /n20.ke
лентвійт /n20.a.p.<
лещатарство /n2n
лещатарський /adj
лещетар /n24.a.p.ku.<
лещетарство /n2n
лещетарський /adj
лжиця /n10
ливень /n22.a.p
лижвар /n24.a.p.ke.<
ликошва /n10.p1.ko.< :+m
лилик /n20.a.p.<>
лискавка /n10.p2
листонько /n20.p
лихва /n10
лихтар /n24.a.p.ku.@
лицезріння /n2n
лицезріти /v2.cf.advp :imperf                   # rv_zna
личман /n20.a.p                       # :xp2 металева прикраса
личман /n20.a.p.ke.<                  # :xp1 пастух овець
ліберія /n10.p1
ліверант /n20.a.p.<
лікарство /n2n.p1 :xp2                         # ліка́рство
лікпом /n20.a.p.<                           # помічник лікаря
лікуванець /n22.a.p.<
лінитися /vr1.cf.advp :imperf
ліпота /n10
лісний /n2adj1.p.<
лісничівка /n10.p2
ліствиця /n10
літаконос /n20.a.p
літаконосний /adj
літерат /n20.a.p.<
літератка /n10.p2.<
літник /n20.a.p.<                     # :xp1 дачник
ліцитація /n10.p1
лічниця /n10.p1
лічозір /n21.a.p.ke.<
лїтописець /n22.a.p.<
логаза /n10
лодія /n10.p1
ложити /v1.cf.it1 :imperf                   # rv_zna:rv_oru:rv_dav
лозниця /n10.p1
локша /n10
ломлення /n2n
лоретка /n10.p2.ko.<
лотиський /adj
лотиш /n20.a.p.<
лотишка /n10.p2.<
лотр /n20.a.p.ke.<
лупій /n20.a.p.<
лупотіти /v1.cf.advp :imperf                                 # rv_oru
лущайко /n20.p.<
льокай /n20.a.p.<
льокайський /adj
льокаль /n20.p
льоката /n10
любас /n20.a.p.<
любаска /n10.p2.<
любасок /n22.a.p.<
любимець /n22.a.p.ku.ke.<
любленець /n22.a.p.<
люблениця /n10.p1.<
любля noninfl:predic
любовальниця /n10.p1.<
любовник /n20.a.p.<
любовниця /n10.p1.<
любомудріє /n2n
любострасний /adj.adv
любрика /n10
люде людина noun:anim:p:v_naz
люде людина noun:anim:p:v_zna:rare
людовий /adj
людяцький /adj
люковий /n2adj1.p.<                       # робітник
ляментація /n10
лямпіон /n20.a.p
мабіть adv:insert
мавполюд /n20.a.p.<
магазинер /n20.a.p.ke.<
магайбі intj
маґодза /n10.p1
маєстат /n20
мазуха /n10.p1.<
майбуть adv:insert
майовий /adj
майтки /np2
малжонка /n10.p1.ko.<                   # дружина
малорусин /n20.a.p.<
малощо adv
малпа /n10.p1.<>
мальверзація /n10
мальство /n2n
мамут /n20.a.p.<>
мамутовий /adj
манастир /n24.a.p.ku
манастирський /adj
мандрівський /adj
мандрованець /n22.a.p.<
манитися /vr1.cf :imperf p=3
манта /n10.p1                         # :xp2 плащ
мантелепа /n10.p1.<
мантилепа /n10.p1.<
